2025-08-31 22:23:20,996 - bot.telegram_bot - INFO - Starting Telegram bot polling...
2025-08-31 22:24:20,543 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:24:30,734 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:24:40,926 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:24:51,121 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:25:01,311 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:25:11,501 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:25:21,696 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:25:31,886 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:25:42,079 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:25:52,270 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:26:02,461 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:26:12,651 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:26:22,842 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:26:33,034 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:26:43,227 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:26:53,418 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:27:03,609 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:27:13,799 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:27:23,988 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:27:34,298 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:27:44,490 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:27:54,679 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:28:04,868 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:28:15,058 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:28:25,248 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:28:35,439 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:28:45,637 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:28:55,829 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:29:06,019 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:29:16,213 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:29:26,405 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:29:36,595 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:29:46,785 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:29:56,976 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:30:07,166 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:30:17,357 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:30:27,546 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:30:37,735 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:30:47,926 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:30:58,115 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:31:08,306 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:31:22,921 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:31:35,260 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:31:45,450 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:31:55,640 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:32:05,830 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:32:16,020 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:32:26,237 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:32:36,741 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:32:48,146 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:32:58,336 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:33:08,526 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:33:18,716 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:33:28,910 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:33:39,107 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:33:49,297 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:33:59,487 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:34:09,677 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:34:19,880 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:34:30,070 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:34:40,262 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:34:50,451 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:35:00,642 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:35:10,839 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:35:21,029 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:35:31,220 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:35:41,410 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:35:51,600 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:36:01,790 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:36:11,981 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:36:22,171 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:36:32,362 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:36:42,552 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:36:52,742 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:37:02,931 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:37:13,129 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:37:23,320 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:37:33,510 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:37:43,699 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:37:53,900 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:38:04,090 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:38:14,281 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:38:24,472 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:38:34,661 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:38:44,851 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:38:55,042 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:39:05,233 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:39:15,423 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:39:25,612 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:39:35,803 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:39:45,993 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:39:56,183 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:39:56,374 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGoUSVED9QBMfmm1LqJKNskCBohvUFiCIo/getUpdates "HTTP/1.1 401 Unauthorized"
2025-08-31 22:39:56,374 - telegram.ext.Updater - ERROR - Invalid token; aborting
2025-08-31 22:50:17,210 - __main__ - INFO - Запуск OptFM AI Bot...
2025-08-31 22:50:18,542 - faq.faq_manager - WARNING - FAQ файл не найден: data\faq.json
2025-08-31 22:50:18,542 - bot.telegram_bot - INFO - Starting Telegram bot polling...
2025-08-31 22:50:21,848 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getMe "HTTP/1.1 200 OK"
2025-08-31 22:50:21,848 - telegram.ext.Application - INFO - Application started
2025-08-31 22:50:22,035 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/deleteWebhook "HTTP/1.1 200 OK"
2025-08-31 22:50:22,035 - __main__ - INFO - Бот успешно запущен и работает
2025-08-31 22:50:32,757 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:50:42,959 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:50:53,162 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:50:57,811 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:50:57,811 - bot.telegram_bot - INFO - FAQ ответ не найден для пользователя 532044009: привет...
2025-08-31 22:50:58,514 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/sendMessage "HTTP/1.1 200 OK"
2025-08-31 22:51:06,797 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:51:06,798 - bot.telegram_bot - INFO - FAQ ответ не найден для пользователя 532044009: какие у вас есть продукты?...
2025-08-31 22:51:07,483 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/sendMessage "HTTP/1.1 200 OK"
2025-08-31 22:51:17,001 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:51:17,277 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:51:17,278 - bot.telegram_bot - INFO - FAQ ответ не найден для пользователя 532044009: какие цены?...
2025-08-31 22:51:17,986 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/sendMessage "HTTP/1.1 200 OK"
2025-08-31 22:51:27,481 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:51:37,684 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:51:47,886 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:51:58,089 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:52:08,291 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:52:16,136 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:52:16,137 - bot.telegram_bot - INFO - FAQ ответ не найден для пользователя 532044009: качество?...
2025-08-31 22:52:16,909 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/sendMessage "HTTP/1.1 200 OK"
2025-08-31 22:52:26,339 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:52:36,543 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:52:46,745 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
2025-08-31 22:52:56,947 - httpx - INFO - HTTP Request: POST https://api.telegram.org/bot8331497512:AAGQsIdxkjHvTyIWZRve6b1qd9IC-L1dqRc/getUpdates "HTTP/1.1 200 OK"
